SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,18)",2.2208560462111053e-22,22,8,40,26,13,9,0
"(4,16)-(11,18)",5.5264078271705636e-27,26,8,22,9,40,1,0
"(7,13)-(7,40)",50.009334087371826,14,27,2,1,3,6,0
"(7,35)-(7,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,37)-(7,39)",51.79629325866699,29,1,2,4,3,21,0
"(16,12)-(28,35)",1.6974574605672812e-23,22,13,40,37,8,9,0
"(16,15)-(28,35)",4.279241716742623e-31,22,8,13,40,37,9,0
"(28,19)-(28,34)",0.2782045165076852,2,5,3,12,1,36,0
"(28,20)-(28,27)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(28,31)-(28,33)",18.648625910282135,27,43,28,1,2,3,0
"(34,3)-(38,76)",6.807025521993637,9,8,30,12,1,13,0
"(34,9)-(36,74)",0.005206509740673937,26,17,9,1,42,33,0
"(35,5)-(36,74)",0.013289472553879023,18,16,20,39,11,1,0
"(35,11)-(35,12)",51.69728994369507,49,15,12,2,16,18,0
"(36,35)-(36,73)",58.88192057609558,3,14,27,28,13,1,0
"(36,36)-(36,42)",8.396778226836013e-16,1,29,4,2,21,9,0
"(36,55)-(36,66)",0.1425415277481079,1,24,2,4,50,9,0
"(36,64)-(36,65)",37.71340847015381,1,4,35,10,3,2,1
"(36,71)-(36,72)",51.79629325866699,29,1,2,4,3,21,0
"(37,3)-(38,76)",0.0030091930966591462,2,14,3,28,8,12,0
"(37,14)-(37,21)",3.3072766747466176e-09,12,2,1,9,3,14,0
"(37,18)-(37,20)",4.8666657509466305e-09,4,7,1,2,21,24,0
"(38,43)-(38,57)",8.984588086605072,1,2,9,4,12,8,0
"(38,43)-(38,69)",2.048243209719658,14,12,3,2,6,15,0
"(38,58)-(38,59)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(38,60)-(38,64)",7.188742490171762e-07,2,14,12,49,15,1,0
