SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,3)-(13,75)",44.59787607192993,8,1,4,9,3,23,0
"(13,51)-(13,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(13,51)-(13,63)",32.218581438064575,43,5,27,13,21,1,0
"(13,62)-(13,63)",12.445085495710373,29,3,1,43,21,14,0
"(16,3)-(24,35)",0.1296516042202711,8,13,9,37,12,40,0
"(16,12)-(23,64)",4.8694478887683474e-14,13,9,40,26,12,37,0
"(17,5)-(23,64)",4.131524637341499,21,13,3,9,41,37,0
"(17,11)-(20,74)",1.1428203464464094e-13,26,33,2,13,1,11,0
"(19,7)-(20,74)",44.92112100124359,11,18,16,12,49,15,0
"(19,25)-(19,26)",20.062626898288727,36,15,16,12,5,32,0
"(20,36)-(20,73)",0.015202461509034038,14,1,27,2,33,32,0
"(20,69)-(20,72)",29.31765615940094,2,1,4,27,22,43,0
"(21,5)-(23,64)",0.0002702328856685199,36,30,13,14,18,2,0
"(22,5)-(23,64)",0.00010098575558004086,14,3,13,21,2,28,0
"(23,5)-(23,64)",8.997959643602371,30,2,3,14,13,12,0
"(23,23)-(23,37)",5.39227906770634e-07,2,14,1,33,29,24,0
"(23,23)-(23,49)",0.7477608043700457,3,14,12,36,2,15,0
"(23,38)-(23,39)",5.39227906770634e-07,2,14,1,33,29,24,0
"(23,53)-(23,56)",35.25949418544769,14,2,1,9,10,24,0
"(23,53)-(23,64)",0.051461951807141304,1,2,36,5,16,3,1
"(24,3)-(24,13)",5.381870948895084e-07,10,2,33,1,9,34,0
"(24,3)-(24,35)",7.7520012855529785,28,14,3,19,27,1,0
"(24,14)-(24,35)",20.502738654613495,27,43,19,13,14,3,0
"(24,15)-(24,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
