SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(19,52)",29.796957969665527,21,13,3,9,41,37,0
"(15,11)-(16,76)",0.4648716188967228,26,2,9,13,1,3,0
"(15,13)-(16,76)",2.730221214039541e-10,26,42,9,21,8,1,0
"(16,7)-(16,76)",99.59742426872253,11,30,34,20,1,36,36
"(16,39)-(16,46)",0.07427119999192655,1,2,7,3,35,10,0
"(16,40)-(16,43)",2.51333297353891e-17,1,2,10,35,3,14,0
"(16,44)-(16,45)",2.2806570521005654e-08,1,2,12,3,14,11,0
"(16,50)-(16,76)",95.80508470535278,16,15,1,11,18,5,0
"(16,64)-(16,76)",73.16471934318542,19,1,32,7,2,28,0
"(19,19)-(19,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,19)-(19,45)",2.2933926433324814,2,3,36,5,6,30,0
"(19,34)-(19,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
