SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,3)-(22,12)",25.386527180671692,9,8,37,3,12,2,0
"(20,17)-(21,77)",0.0018282520613865927,26,8,22,9,33,2,0
"(20,21)-(21,77)",3.0397894894588703e-12,42,26,9,8,1,37,0
"(21,58)-(21,69)",0.013202296395320445,3,35,1,4,10,12,0
"(21,58)-(21,77)",1.194440990559542e-07,32,16,3,19,1,2,27
"(21,59)-(21,64)",5.890862464497104e-07,2,1,14,33,29,10,0
"(21,72)-(21,77)",0.013202296395320445,3,35,1,4,10,12,0
"(21,73)-(21,74)",4.449153634351671e-13,35,7,4,21,10,19,0
"(22,3)-(22,8)",5.381870948895084e-07,10,2,33,1,9,34,0
"(22,3)-(22,12)",12.20589354634285,9,8,3,1,14,25,0
