SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,18)-(11,68)",40.324604511260986,33,26,2,1,42,17,0
"(11,39)-(11,68)",0.011828170681837946,23,33,9,3,14,1,0
"(13,17)-(13,40)",0.014505880244541913,33,2,1,26,8,3,0
"(13,26)-(13,40)",0.1182283740490675,31,1,10,9,3,19,0
"(18,3)-(25,57)",34.18818116188049,37,8,9,40,41,12,0
"(21,16)-(21,19)",8.918611911212793e-05,9,2,1,12,34,10,0
"(21,16)-(21,45)",21.819595992565155,6,19,23,3,22,38,0
"(21,27)-(21,44)",4.959604889154434,3,9,2,14,4,35,0
"(21,28)-(21,32)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(21,33)-(21,43)",6.432780423892837e-05,12,9,2,1,4,15,0
"(24,22)-(24,32)",8.918611911212793e-05,9,2,1,12,34,10,0
"(24,22)-(24,55)",21.183715760707855,19,6,3,23,35,22,23
"(24,34)-(24,43)",5.509280143201067e-06,9,1,12,34,40,2,0
"(24,35)-(24,39)",1.3946999664027994e-14,1,29,2,9,33,34,0
"(24,40)-(24,42)",71.88851833343506,12,15,16,1,9,11,0
"(24,45)-(24,54)",5.509280143201067e-06,9,1,12,34,40,2,0
"(24,46)-(24,50)",1.3946999664027994e-14,1,29,2,9,33,34,0
"(24,51)-(24,53)",71.88851833343506,12,15,16,1,9,11,0
"(25,29)-(25,40)",8.918611911212793e-05,9,2,1,12,34,10,0
"(25,29)-(25,57)",79.89614605903625,3,23,6,22,19,35,0
