SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(23,52)",6.584201753139496,21,13,3,9,41,37,0
"(15,11)-(20,69)",18.402238190174103,26,13,9,2,1,40,0
"(16,7)-(20,69)",99.22635555267334,1,18,20,11,41,49,11
"(16,13)-(16,14)",28.26184332370758,2,29,21,7,1,14,0
"(17,15)-(17,17)",77.04789638519287,5,16,15,12,4,21,0
"(19,11)-(20,69)",0.0005208966285863426,36,30,14,18,13,32,0
"(20,11)-(20,69)",45.71417570114136,13,2,3,14,37,41,0
"(20,57)-(20,69)",1.2751619204998121e-08,1,18,12,2,3,24,0
"(21,5)-(23,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(21,16)-(21,23)",58.582329750061035,45,7,2,21,27,1,0
"(23,19)-(23,33)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(23,19)-(23,45)",2.2933926433324814,2,3,36,5,6,30,0
"(23,34)-(23,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,36)-(23,40)",12.445085495710373,29,3,1,43,21,14,0
