SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,75)",0.002232748011010699,8,20,1,2,35,46,0
"(3,54)-(3,59)",3.068330300948219e-06,29,2,10,1,32,33,0
"(3,54)-(3,75)",38.95750343799591,14,43,21,13,27,3,14
"(3,60)-(3,75)",83.66820812225342,5,1,24,2,16,3,0
"(3,61)-(3,64)",2.4043832136798965e-19,1,2,33,9,10,3,0
"(3,65)-(3,69)",12.445085495710373,29,3,1,43,21,14,0
"(5,21)-(6,63)",2.712789068937127e-05,8,9,2,3,37,42,0
"(6,3)-(6,63)",0.00028609288165171165,8,2,37,9,42,3,0
"(6,26)-(6,29)",3.068330300948219e-06,29,2,10,1,32,33,0
"(6,26)-(6,63)",89.92685079574585,48,13,28,30,3,8,0
"(6,30)-(6,52)",8.785119652748108,43,27,13,19,14,3,0
"(6,31)-(6,42)",2.7594459361149305e-13,29,1,3,2,32,33,0
