SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(4,72)",0.0017001904780045152,26,8,33,9,42,2,0
"(3,3)-(4,72)",9.561129659414291,8,9,2,3,33,4,0
"(3,14)-(3,15)",34.262314438819885,33,2,8,1,10,9,0
"(3,14)-(3,17)",6.417530030012131,6,2,43,9,8,1,0
"(3,16)-(3,17)",0.09331817855127156,15,16,49,12,18,5,0
"(4,3)-(4,72)",0.0006380709237419069,3,8,9,14,47,2,0
"(4,9)-(4,13)",60.078805685043335,16,5,12,15,2,10,0
"(4,52)-(4,58)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,52)-(4,65)",0.2582443878054619,9,3,14,33,30,2,0
"(4,59)-(4,65)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,63)-(4,64)",2.9429601866581834e-06,15,12,49,1,20,2,0
"(6,22)-(6,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,22)-(6,67)",49.76755380630493,8,4,23,2,9,37,0
"(6,29)-(6,67)",93.67327094078064,12,8,2,16,3,11,0
"(6,44)-(6,55)",4.508327391961053e-09,1,2,3,14,24,9,0
"(6,45)-(6,46)",0.0016602281903033145,1,16,5,2,12,36,0
"(6,49)-(6,54)",6.78719436881213e-12,1,24,3,2,7,4,0
"(6,50)-(6,51)",3.836119367090967e-17,1,2,9,33,10,4,0
"(6,52)-(6,53)",95.11427283287048,1,2,4,6,14,9,0
"(6,60)-(6,66)",1.1542066857828104e-06,2,8,1,12,33,15,0
"(6,61)-(6,62)",46.77867293357849,1,2,29,9,33,12,1
