SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,78)",9.655973315238953,8,2,9,3,33,14,0
"(3,17)-(3,18)",34.262314438819885,33,2,8,1,10,9,0
"(3,17)-(3,20)",6.417530030012131,6,2,43,9,8,1,0
"(3,64)-(3,70)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,64)-(3,78)",2.604294940829277,9,14,2,1,33,3,0
"(3,71)-(3,78)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,72)-(3,73)",8.984588086605072,1,2,9,4,12,8,0
"(3,75)-(3,77)",5.136514324988184e-07,1,2,4,9,8,7,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,70)",21.9447523355484,8,37,22,9,3,38,8
"(6,10)-(6,70)",0.00012841680927522248,8,12,37,22,40,38,0
"(6,11)-(6,66)",46.19237780570984,8,9,41,3,42,21,0
"(6,18)-(6,58)",99.09997582435608,33,1,2,8,9,42,0
"(6,22)-(6,58)",1.513331289709069e-11,1,33,42,8,11,34,0
"(6,25)-(6,30)",0.0610938121099025,1,7,2,21,4,3,0
"(6,25)-(6,34)",4.83882911503315,17,1,16,3,18,2,0
"(6,26)-(6,27)",1.694364610107309e-16,10,2,1,33,9,26,0
"(6,33)-(6,34)",1.0347198792226564e-08,2,1,4,7,29,10,0
"(6,49)-(6,50)",11.263401061296463,1,10,2,29,17,26,0
"(6,49)-(6,58)",78.82158756256104,17,26,35,1,3,10,0
"(6,62)-(6,63)",0.0001509658659415436,1,29,4,2,10,31,0
"(6,62)-(6,65)",83.5580050945282,1,2,10,33,17,9,0
"(6,68)-(6,69)",0.0010208243111264892,2,1,33,10,8,9,0
