SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,51)-(3,57)",5.381870948895084e-07,10,2,33,1,9,34,0
"(3,51)-(3,64)",18.10583472251892,8,9,3,14,6,1,0
"(3,58)-(3,64)",21.133065223693848,2,1,8,12,3,33,0
"(3,59)-(3,60)",8.984588086605072,1,2,9,4,12,8,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(6,60)",44.88785266876221,8,4,37,22,9,2,0
"(6,10)-(6,60)",16.23421460390091,8,12,22,37,47,40,0
"(6,11)-(6,56)",9.89164188504219,42,8,33,2,1,7,33
"(6,46)-(6,55)",1.1378520738472564e-10,2,1,12,4,20,9,0
