SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,12)-(11,21)",6.729095277817126e-13,33,1,2,10,8,26,0
"(11,17)-(11,21)",2.30474990464564e-21,4,1,2,9,14,31,0
"(17,27)-(17,51)",86.46513819694519,6,14,4,1,2,3,0
"(17,28)-(17,44)",70.56065201759338,4,1,6,2,35,9,0
"(17,29)-(17,41)",0.5492248106747866,1,2,4,29,33,7,0
"(17,45)-(17,46)",0.5492248106747866,1,2,4,29,33,7,0
"(30,3)-(30,68)",1.0600937372373664e-05,8,4,9,18,39,14,0
"(30,31)-(30,37)",3.541458681866061e-05,1,2,10,33,17,26,0
"(30,31)-(30,40)",99.21795129776001,6,4,1,2,35,8,0
"(30,54)-(30,66)",2.784760486443383e-10,34,9,1,2,10,33,0
"(30,54)-(30,68)",77.83055305480957,9,1,2,4,3,26,0
