SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(12,50)",0.21697247866541147,8,9,13,12,37,40,0
"(3,9)-(9,27)",3.938966861016802e-09,26,9,13,40,1,12,0
"(3,11)-(9,27)",6.831422953959765e-18,26,9,21,8,42,3,0
"(5,5)-(9,27)",40.17454385757446,20,11,12,41,18,15,0
"(5,16)-(5,18)",36.47068440914154,29,1,2,7,3,24,0
"(11,3)-(12,50)",0.0001925481228681747,3,14,2,9,8,15,0
"(11,14)-(11,15)",90.08347392082214,7,19,1,21,28,45,0
"(11,14)-(11,31)",89.6100640296936,3,14,2,1,32,45,0
"(12,17)-(12,31)",8.984588086605072,1,2,9,4,12,8,0
"(12,17)-(12,43)",2.048243209719658,14,12,3,2,6,15,0
"(12,32)-(12,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(12,39)-(12,43)",18.648625910282135,27,43,28,1,2,3,0
