SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(25,52)",47.06258177757263,21,3,9,14,13,8,0
"(22,11)-(22,44)",5.694941317569563e-13,33,1,2,3,17,14,0
"(22,13)-(22,44)",0.005670179962180555,33,1,2,14,17,42,0
"(22,17)-(22,44)",0.0008772006367507856,10,26,11,2,17,1,0
"(22,36)-(22,44)",99.6402382850647,45,7,2,21,29,3,0
"(23,5)-(25,52)",0.001334724947810173,30,36,2,3,28,18,0
"(23,16)-(23,18)",99.98469352722168,5,16,35,12,1,4,16
"(25,19)-(25,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(25,19)-(25,45)",2.2933926433324814,2,3,36,5,6,30,0
"(25,34)-(25,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(25,36)-(25,40)",7.188742490171762e-07,2,14,12,49,15,1,0
