SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,18)",2.2208560462111053e-22,22,8,40,26,13,9,0
"(4,16)-(11,18)",5.5264078271705636e-27,26,8,22,9,40,1,0
"(7,13)-(7,40)",50.009334087371826,14,27,2,1,3,6,0
"(7,14)-(7,34)",0.8463283069431782,6,43,2,14,3,1,0
"(7,15)-(7,20)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(7,35)-(7,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,37)-(7,39)",51.79629325866699,29,1,2,4,3,21,0
"(10,11)-(10,47)",50.03969669342041,14,27,1,2,3,13,0
"(10,12)-(10,41)",1.3404693454504013,6,14,3,2,30,1,0
"(10,13)-(10,18)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(10,42)-(10,43)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(10,44)-(10,46)",51.79629325866699,29,1,2,4,3,21,0
"(16,12)-(28,35)",1.6974574605672812e-23,22,13,40,37,8,9,0
"(16,15)-(28,35)",4.279241716742623e-31,22,8,13,40,37,9,0
"(28,19)-(28,34)",0.27820479590445757,2,5,3,12,1,36,0
"(28,20)-(28,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(28,28)-(28,30)",18.648625910282135,27,43,28,1,2,3,0
"(28,31)-(28,33)",18.648625910282135,27,43,28,1,2,3,0
"(31,47)-(31,53)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(31,47)-(31,78)",20.623387396335602,13,27,3,14,28,2,0
"(31,54)-(31,55)",12.445085495710373,29,3,1,43,21,14,0
"(31,56)-(31,78)",67.20231175422668,3,27,2,14,30,13,0
"(31,57)-(31,67)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(31,76)-(31,77)",12.445085495710373,29,3,1,43,21,14,0
"(37,9)-(40,49)",40.66462516784668,11,20,12,18,15,47,0
"(37,20)-(37,30)",8.396778226836013e-16,1,29,4,2,21,9,0
"(37,20)-(37,34)",0.020532909547910094,24,3,1,14,40,2,0
"(37,33)-(37,34)",51.79629325866699,29,1,2,4,3,21,0
"(38,9)-(40,49)",83.22412371635437,41,15,37,11,1,12,0
"(38,12)-(38,16)",6.662082441266648e-07,1,4,2,24,9,21,0
"(38,12)-(38,21)",0.0001274738451684243,15,14,1,12,31,16,0
"(38,19)-(38,21)",1.2424687138979243e-24,1,21,7,4,2,3,0
"(39,14)-(39,30)",0.1509083085693419,15,14,12,18,6,1,0
"(39,18)-(39,29)",61.14397048950195,29,1,43,2,7,21,0
"(39,19)-(39,23)",71.10391855239868,22,4,1,2,23,27,0
"(39,27)-(39,28)",29.31765615940094,2,1,4,27,22,43,0
"(40,14)-(40,49)",33.614301681518555,15,1,37,41,18,12,0
"(40,15)-(40,26)",4.964178211292608e-12,22,1,27,4,31,40,0
"(40,16)-(40,20)",0.010587689030217007,1,4,21,29,7,3,0
"(40,28)-(40,48)",68.91456842422485,43,14,1,2,29,3,0
"(40,29)-(40,42)",3.186736989846395e-05,1,27,24,22,33,2,0
"(40,30)-(40,34)",0.00030793255518801743,1,29,4,3,35,10,0
