SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(16,74)",6.487439350166824e-05,8,20,1,3,33,14,0
"(16,9)-(16,10)",35.85655391216278,29,7,2,1,14,24,0
"(16,39)-(16,74)",0.045159683213569224,2,7,19,43,27,1,0
"(16,54)-(16,64)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(16,54)-(16,67)",32.218581438064575,43,5,27,13,21,1,0
"(16,73)-(16,74)",45.72531878948212,29,21,2,10,43,7,0
"(18,12)-(28,35)",7.560375122904135e-24,22,13,40,37,8,9,0
"(18,15)-(28,35)",5.100368969172132e-31,22,8,13,9,40,37,0
"(19,3)-(28,35)",0.00031522713470621966,13,12,11,8,40,9,0
"(28,3)-(28,13)",3.068330300948219e-06,29,2,10,1,32,33,0
"(28,3)-(28,35)",37.88870871067047,14,28,43,13,3,27,0
"(31,51)-(31,73)",20.502738654613495,27,43,19,13,14,3,0
"(31,52)-(31,62)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(31,63)-(31,70)",2.3028840390616062e-12,50,1,2,4,35,24,0
"(33,20)-(33,30)",1.245645064045398e-14,1,10,2,9,19,33,0
"(33,20)-(33,45)",98.23852181434631,6,30,35,8,3,2,6
"(33,31)-(33,45)",91.70462489128113,31,10,17,40,26,1,0
"(33,32)-(33,38)",1.8994030881458457e-05,29,1,7,2,10,21,0
