SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",39.057719707489014,21,3,13,9,41,37,0
"(19,11)-(21,74)",3.780656925300718e-05,26,2,33,1,9,3,0
"(19,13)-(21,74)",3.208950050126447e-08,26,42,9,21,8,1,0
"(20,7)-(21,74)",81.51289224624634,16,18,11,1,12,20,0
"(21,7)-(21,74)",58.4345281124115,11,16,12,18,15,49,0
"(21,26)-(21,74)",0.00012159626976426807,15,12,16,36,18,11,0
"(21,49)-(21,74)",59.76383090019226,15,18,1,12,14,37,0
"(21,50)-(21,51)",100.0,21,1,7,29,3,2,35
"(22,5)-(24,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(22,16)-(22,24)",0.0017110494809458032,2,5,1,45,16,7,0
"(22,17)-(22,19)",61.7261528968811,4,7,21,1,2,28,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,36)-(24,40)",0.0026569099645712413,49,15,2,12,27,1,0
