SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(6,70)",2.710353889140602e-18,26,22,8,9,40,13,0
"(4,16)-(6,70)",1.9731776244571358e-21,26,8,9,22,1,11,0
"(5,3)-(6,70)",2.7730859872516135e-16,11,8,1,37,12,40,0
"(5,4)-(5,68)",72.05628156661987,11,1,8,26,13,22,0
"(5,5)-(5,16)",0.01472242729505524,1,33,10,29,2,34,0
"(14,3)-(23,35)",0.0313854543492198,13,37,8,12,9,40,0
"(14,12)-(22,52)",5.901181349798735e-16,13,40,9,37,12,41,0
"(21,25)-(21,63)",21.732965111732483,14,3,13,2,28,8,3
"(21,26)-(21,44)",57.349127531051636,43,3,1,2,30,45,0
"(21,27)-(21,39)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(21,45)-(21,46)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(21,48)-(21,56)",57.349127531051636,43,3,1,2,30,45,0
"(21,49)-(21,51)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(23,14)-(23,35)",20.502738654613495,27,43,19,13,14,3,0
"(23,15)-(23,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(23,19)-(23,34)",0.27820479590445757,2,5,3,12,1,36,0
"(23,20)-(23,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
