SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",9.115212051234655e-15,26,8,22,9,40,3,0
"(6,23)-(6,32)",66.56239628791809,1,4,6,14,2,35,0
"(6,24)-(6,27)",67.1082615852356,2,6,4,14,1,35,0
"(6,28)-(6,29)",3.541458681866061e-05,1,2,10,33,17,26,0
"(13,10)-(13,19)",3.541458681866061e-05,1,2,10,33,17,26,0
"(13,10)-(13,44)",81.05195760726929,1,6,4,14,18,46,6
"(13,20)-(13,44)",9.917418275495749e-09,14,1,6,8,2,3,0
"(13,26)-(13,43)",0.03700512752402574,24,1,4,2,14,7,0
"(13,27)-(13,35)",2.926519479191697e-14,1,2,29,33,9,24,0
"(13,36)-(13,42)",0.0056926208344521,1,2,33,9,4,3,0
