SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,78)",1.3130158852134265e-22,22,8,40,13,26,9,0
"(4,16)-(11,78)",2.85179157527568e-27,8,26,22,9,40,1,0
"(11,32)-(11,48)",46.96458876132965,14,2,1,43,25,6,0
"(11,43)-(11,44)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(11,45)-(11,47)",51.79629325866699,29,1,2,4,3,21,0
"(16,12)-(28,35)",4.993653465205871e-24,22,13,40,8,37,9,0
"(16,15)-(28,35)",5.749393563065687e-31,8,22,9,40,13,37,0
"(28,19)-(28,34)",0.27820479590445757,2,5,3,12,1,36,0
"(28,20)-(28,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(28,31)-(28,33)",18.648625910282135,27,43,28,1,2,3,0
"(31,26)-(31,32)",3.068330300948219e-06,29,2,10,1,32,33,0
"(31,26)-(31,57)",37.53113150596619,14,28,13,3,43,27,0
"(31,35)-(31,57)",20.502738654613495,27,43,19,13,14,3,0
"(31,36)-(31,46)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(36,5)-(38,46)",44.92112696170807,11,18,16,12,49,15,0
"(36,27)-(36,37)",8.396778226836013e-16,1,29,4,2,21,9,0
"(36,27)-(36,42)",0.020532889175228775,24,3,1,14,40,2,0
"(37,5)-(38,46)",0.0004854754934058292,15,41,12,18,11,16,8
"(37,17)-(37,32)",0.010587689030217007,1,4,21,29,7,3,0
"(37,17)-(37,51)",88.61094117164612,14,1,2,27,33,3,0
"(37,35)-(37,51)",99.85106587409973,1,4,3,35,6,31,0
"(37,36)-(37,38)",1.395891738371296e-22,4,1,35,6,31,2,0
"(37,39)-(37,41)",3.50144997428325e-14,1,2,4,10,9,29,0
"(38,22)-(38,45)",46.96458876132965,14,2,1,43,25,6,0
"(38,23)-(38,29)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(38,39)-(38,44)",51.79629325866699,29,1,2,4,3,21,0
