SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,78)",9.655973315238953,8,2,9,3,33,14,0
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",8.984588086605072,1,2,9,4,12,8,0
"(4,22)-(4,60)",9.655973315238953,8,2,9,3,33,14,8
"(4,29)-(4,42)",1.714093422755525e-07,33,1,8,2,19,3,0
"(4,33)-(4,42)",11.938977241516113,16,15,37,1,3,18,0
"(4,46)-(4,52)",5.381870948895084e-07,10,2,33,1,9,34,0
"(4,46)-(4,60)",18.10583472251892,8,9,3,14,6,1,0
"(4,53)-(4,60)",21.133065223693848,2,1,8,12,3,33,0
"(4,54)-(4,56)",8.984588086605072,1,2,9,4,12,8,0
