SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,73)",9.655973315238953,8,2,9,3,33,14,0
"(2,36)-(2,37)",34.262314438819885,33,2,8,1,10,9,0
"(2,36)-(2,39)",6.417530030012131,6,2,43,9,8,1,0
"(2,53)-(2,59)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,53)-(2,66)",2.604294940829277,9,14,2,1,33,3,0
"(2,60)-(2,66)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,61)-(2,62)",8.984588086605072,1,2,9,4,12,8,0
"(4,22)-(4,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(4,22)-(4,76)",46.97805345058441,8,4,37,9,22,2,0
"(4,29)-(4,76)",42.052629590034485,8,12,47,22,37,40,8
"(4,30)-(4,72)",43.05187165737152,42,33,8,1,2,9,0
"(4,41)-(4,71)",99.7363030910492,37,33,15,1,41,2,0
