SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,15)-(11,25)",2.1636503352850944e-10,33,1,2,8,3,26,0
"(11,19)-(11,25)",2.158169823407441e-09,19,13,42,1,48,7,0
"(11,24)-(11,25)",28.751787543296814,34,9,1,30,19,2,0
"(15,12)-(15,21)",6.729095277817126e-13,33,1,2,10,8,26,0
"(17,16)-(20,58)",6.903953675418961e-06,8,9,37,3,2,38,0
"(18,3)-(20,58)",0.08563481387682259,9,8,1,4,38,40,0
"(19,10)-(19,53)",1.4866498298943043,34,19,1,9,2,16,3
"(19,47)-(19,53)",11.263401061296463,1,10,2,29,17,26,0
"(20,21)-(20,30)",11.263401061296463,1,10,2,29,17,26,0
"(20,21)-(20,58)",95.8599328994751,3,33,8,6,13,26,0
"(20,31)-(20,58)",0.07629828760400414,19,14,9,3,1,25,0
"(20,32)-(20,37)",2.784760486443383e-10,34,9,1,2,10,33,0
