SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,15)-(5,61)",57.54554867744446,26,33,42,2,8,9,0
"(5,17)-(5,61)",0.0020609482817235403,26,33,42,8,17,9,0
"(5,21)-(5,61)",0.00017140293948614271,33,42,1,2,8,17,0
"(5,35)-(5,37)",96.48364186286926,7,21,4,5,27,12,0
"(10,13)-(10,51)",0.003557497257133946,13,14,3,28,15,48,0
"(10,14)-(10,19)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(11,8)-(11,67)",47.09460735321045,13,2,3,14,37,41,0
"(11,25)-(11,53)",98.77409338951111,15,37,12,18,1,14,15
"(11,28)-(11,29)",7.149225211833254e-07,1,2,29,21,33,4,0
"(11,30)-(11,53)",0.16837831353768706,6,14,3,2,30,48,0
"(11,31)-(11,36)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(11,59)-(11,67)",89.49320316314697,45,1,3,2,7,4,0
