SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",8.984588086605072,1,2,9,4,12,8,0
"(5,3)-(6,25)",24.28424507379532,9,8,2,37,3,30,0
"(5,14)-(5,76)",0.000545276725461008,26,33,42,2,8,9,0
"(5,18)-(5,76)",0.00021317398477549432,8,33,9,26,1,17,0
"(5,34)-(5,76)",1.7604151025807369e-06,33,2,1,34,8,30,0
"(5,65)-(5,76)",0.00024433752514596563,1,12,2,24,3,7,0
"(6,3)-(6,9)",5.381870948895084e-07,10,2,33,1,9,34,0
"(6,3)-(6,25)",10.215730965137482,3,8,9,28,22,19,0
"(6,10)-(6,25)",0.1445295289158821,2,8,3,33,1,14,0
"(6,11)-(6,21)",99.92948770523071,1,2,9,4,10,17,1
"(6,12)-(6,18)",26.99844241142273,1,29,2,9,33,34,0
