SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,69)",9.561129659414291,8,9,2,3,33,4,0
"(3,9)-(3,25)",1.9251782112927884e-08,1,2,3,33,26,19,0
"(3,22)-(3,23)",1.245645064045398e-14,1,10,2,9,19,33,0
"(3,22)-(3,25)",70.94649076461792,26,17,2,1,10,3,0
"(3,29)-(3,69)",0.0005329543910193024,2,3,8,1,14,9,0
"(3,40)-(3,41)",89.81738686561584,10,35,4,1,17,26,0
"(3,45)-(3,59)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,45)-(3,69)",2.604294940829277,9,14,2,1,33,3,0
"(3,60)-(3,61)",5.890862464497104e-07,2,1,14,33,29,10,0
"(3,62)-(3,66)",11.263401061296463,1,10,2,29,17,26,0
